,tiplabel,Genus,Family,lambda_ClaDS,Order,BodyLength_mm,BodyMass_g,Nocturnality,Verticality,Longitude,Latitude,TempSeasonality,RangeSize,AnnuMeanTemp,AnnuPrecip,PrecipSeasonality,Elevation,Afrotropic,Australasia,IndoMalay,Nearctic,Neotropic,Oceania,Palearctic,lambda_BAMM
3252,Incilius_peripatetes,Incilius,Bufonidae,0.091998004,Anura,72.3,43,1,0.5,-81.77150362,8.476678066,535.9656281,2,225.2945693,2632.75449,48.02120449,483.1335276,0,0,0,0,1,0,0,0.092570673
3253,Incilius_perplexus,Incilius,Bufonidae,0.098757488,Anura,66,37,1,0.5,-102.549714,19.26717082,1693.299996,4,205.8795638,960.5396626,104.6630919,1325.732221,0,0,0,0,1,0,0,0.092644833
3254,Incilius_pisinnus,Incilius,Bufonidae,0.094223969,Anura,62,22.5,1,0.5,-102.2407376,19.04981119,1508.063536,2,215.2401829,955.7914633,105.0882049,1093.246141,0,0,0,0,1,0,0,0.092545861
3255,Incilius_porteri,Incilius,Bufonidae,0.100456114,Anura,76,40.77,1,0.5,-87.53836659,14.20286302,1086.690118,5,214.4019869,1292.797405,77.95412181,1050.322665,0,0,0,0,1,0,0,0.092600609
3256,Incilius_signifer,Incilius,Bufonidae,0.098521183,Anura,77,41,1,0.5,-81.32086246,8.262368153,601.6973431,4,243.8574872,2297.502438,61.42140541,256.2014604,0,0,0,0,1,0,0,0.092601511
3257,Incilius_spiculatus,Incilius,Bufonidae,0.104065992,Anura,102.7,55.5,0,0.5,-96.07487245,17.35297368,1779.742526,1,182.324537,1848.76541,80.01739418,1564.952612,0,0,0,0,1,0,0,0.093376302
3258,Incilius_tacanensis,Incilius,Bufonidae,0.086950623,Anura,53,14.09,1,0.5,-91.85326733,14.90227909,849.2428106,3,207.0330829,2447.632905,78.43888219,1112.674438,0,0,0,0,1,0,0,0.092414283
3259,Incilius_tutelarius,Incilius,Bufonidae,0.118356294,Anura,103.6,56,1,0.5,-93.62573275,16.21468201,1128.281444,5,231.2097298,1767.700273,91.54123967,690.9754277,0,0,0,0,1,0,0,0.093417187
3260,Incilius_valliceps,Incilius,Bufonidae,0.102959427,Anura,82.9,62,0,0.5,-89.46636028,16.57134895,1386.871937,85,238.516695,1915.089123,65.42170882,439.376744,0,0,0,0.023529412,0.976470588,0,0,0.092635731
3261,Indirana_beddomii,Indirana,Ranixalidae,0.044640514,Anura,60.1,14.94,1,0.5,75.19943176,13.85916858,1485.739401,20,251.5113662,2541.913493,115.8467435,458.7370363,0,0,1,0,0,0,0,0.039014196
3262,Indirana_brachytarsus,Indirana,Ranixalidae,0.04098118,Anura,58,14.8,1,0.5,76.33270497,11.61041279,1218.154715,6,250.2958284,2482.479443,98.08193978,488.1417921,0,0,1,0,0,0,0,0.039017001
3263,Indirana_diplosticta,Indirana,Ranixalidae,0.040489757,Anura,25.2,1.72,1,0.5,77.25621895,8.716053828,1171.771423,4,263.5041673,1645.763025,77.03637563,255.7711378,0,0,1,0,0,0,0,0.038477013
3264,Indirana_gundia,Indirana,Ranixalidae,0.040185183,Anura,33,4.8,1,0.5,75.54771853,12.77525295,1190.24164,2,252.594081,3619.365031,121.3009628,401.681869,0,0,1,0,0,0,0,0.038426747
3265,Indirana_leithii,Indirana,Ranixalidae,0.042693842,Anura,38,5.22,1,0.5,73.74170262,17.82212789,1892.796446,8,251.5355735,2436.133951,135.143429,421.8569487,0,0,1,0,0,0,0,0.038578444
3266,Indirana_leptodactyla,Indirana,Ranixalidae,0.040491102,Anura,45,11.7,1,0.5,77.26806153,8.788291549,1244.482311,6,253.4918392,1500.387679,78.77710062,473.0751373,0,0,1,0,0,0,0,0.038574218
3267,Indirana_longicrus,Indirana,Ranixalidae,0.042648304,Anura,20,0.93,1,0.5,75.42501904,13.09186186,1443.327957,1,240.7297715,2892.827151,122.2518817,697.9727151,0,0,1,0,0,0,0,0.038494369
3268,Indirana_phrynoderma,Indirana,Ranixalidae,0.039819778,Anura,47,15,1,0.5,76.99010797,10.44210914,1294.604674,2,259.2360044,2288.300221,82.33455007,361.9509539,0,0,1,0,0,0,0,0.03840567
3269,Indirana_semipalmata,Indirana,Ranixalidae,0.044038782,Anura,35.5,4.87,1,0.5,76.84808503,10.24812484,1297.372449,9,252.2421117,2092.551921,88.79963083,493.4337293,0,0,1,0,0,0,0,0.03844949
3270,Indirana_tenuilingua,Indirana,Ranixalidae,0.040658411,Anura,23,1.67,1,0.5,75.48904882,12.7797704,1259.213672,2,249.3607749,3421.366203,121.5601108,482.4281617,0,0,1,0,0,0,0,0.038411484
3271,Indotyphlus_battersbyi,Indotyphlus,Indotyphlidae,0.027407474,Gymnophiona,240,12.2,1,0.25,73.50723046,18.62598524,1918.336459,3,250.2874874,2624.101359,142.0702211,428.2087702,0,0,1,0,0,0,0,0.03174381
3272,Indotyphlus_maharashtraensis,Indotyphlus,Indotyphlidae,0.029914661,Gymnophiona,205,11.1,1,0.25,73.74728884,17.3855748,1761.5214,1,252.4006364,3007.026014,142.3218775,347.6791997,0,0,1,0,0,0,0,0.03176519
3273,Ingerana_alpina,Ingerana,Dicroglossidae,0.035726202,Anura,20.2,1.13,1,0.5,95.44900975,29.3658648,5913.257126,1,58.71008454,1272.802234,66.43423913,3331.512349,0,0,0,0,0,0,1,0.038520158
3274,Ingerana_baluensis,Ingerana,Dicroglossidae,0.037783458,Anura,30,1.77,0.5,0.5,113.2268187,1.796445325,372.9677426,23,248.5878458,3346.342584,19.59269137,333.7139313,0,0,1,0,0,0,0,0.038759527
3275,Ingerana_borealis,Ingerana,Dicroglossidae,0.041684094,Anura,38,7.1,1,0.5,93.27246327,26.91014897,4430.192137,23,196.8552257,2650.414392,82.21941241,949.1753673,0,0,0.956521739,0,0,0,0.043478261,0.039815229
3276,Ingerana_charlesdarwini,Ingerana,Dicroglossidae,0.034837791,Anura,26,1.9,1,1,92.6700982,11.68002932,619.2415361,3,271.6392658,2912.637493,72.99528414,3.386960066,0,0,1,0,0,0,0,0.038452168
3277,Ingerana_liui,Ingerana,Dicroglossidae,0.035144043,Anura,23,1.72,1,0.5,100.5526443,22.36951445,3411.336195,9,198.5689996,1488.765749,83.11249016,1213.912787,0,0,1,0,0,0,0,0.038367333
3278,Ingerana_mariae,Ingerana,Dicroglossidae,0.03464144,Anura,23,1.75,1,0.75,117.7063246,8.864101791,456.7540605,2,264.0342734,1671.608117,52.18137689,49.79707163,0,0,1,0,0,0,0,0.038423443
3279,Ingerana_medogensis,Ingerana,Dicroglossidae,0.03863555,Anura,21,1.64,1,0.75,95.55385783,29.39563239,5913.257126,1,58.71008454,1272.802234,66.43423913,3331.512349,0,0,0,0,0,0,1,0.038474091
3280,Ingerana_rajae,Ingerana,Dicroglossidae,0.034472953,Anura,40.1,7.4,1,0.5,112.2392437,-0.595521294,216.3431944,1,252.8344444,3475.987361,17.62458333,258.5055096,0,0,1,0,0,0,0,0.038469902
3281,Ingerana_reticulata,Ingerana,Dicroglossidae,0.035758737,Anura,21,1.64,1,0.5,95.55509923,29.38324292,5913.257126,1,58.71008454,1272.802234,66.43423913,3331.512349,0,0,0,0,0,0,1,0.03846022
3282,Ingerana_sariba,Ingerana,Dicroglossidae,0.037442366,Anura,38,4.27,1,0.5,116.56272,6.07453322,531.1309148,1,240.5313602,2504.527092,29.03766933,389.5215972,0,0,1,0,0,0,0,0.038760542
3283,Ingerana_tasanae,Ingerana,Dicroglossidae,0.040398752,Anura,23,1.75,1,0.75,98.51916077,9.043754522,899.3113241,6,261.7366754,2753.341832,73.23423656,188.3468906,0,0,1,0,0,0,0,0.039834473
3284,Ingerana_tenasserimensis,Ingerana,Dicroglossidae,0.039809004,Anura,17.4,0.62,1,0.75,98.80072163,13.5198841,870.6124303,19,260.6702089,2700.4977,79.30962111,195.6764807,0,0,1,0,0,0,0,0.039838264
3285,Ingerana_xizangensis,Ingerana,Dicroglossidae,0.035235203,Anura,23,1.77,1,0.5,95.62958318,30.01883095,6106.753409,2,42.22171015,1104.434297,69.67038388,3656.074094,0,0,0,0,0,0,1,0.038426838
3286,Ingerophrynus_biporcatus,Ingerophrynus,Bufonidae,0.070497291,Anura,80,41,1,0.5,104.0852029,-2.925747562,360.5393326,60,253.8245715,2603.907582,44.42144585,196.4942483,0,0.166666667,0.833333333,0,0,0,0,0.084643539
3287,Ingerophrynus_celebensis,Ingerophrynus,Bufonidae,0.071875334,Anura,42.4,5.7,1,0.5,121.1159611,-2.005490674,351.3202048,44,238.650578,2368.907614,35.13843161,355.3513576,0,1,0,0,0,0,0,0.084753382
3288,Ingerophrynus_claviger,Ingerophrynus,Bufonidae,0.073120147,Anura,69.2,22.5,1,0.5,101.7982923,-3.161843444,294.0816431,4,237.2603885,3039.611931,29.35746314,315.0588002,0,0,1,0,0,0,0,0.084707049
3289,Ingerophrynus_divergens,Ingerophrynus,Bufonidae,0.071936534,Anura,65,11.37494615,1,0.5,114.39994,1.916501628,326.5838511,62,247.2544684,3241.784336,21.14680486,360.3300157,0,0,1,0,0,0,0,0.084612471
3290,Ingerophrynus_galeatus,Ingerophrynus,Bufonidae,0.067453784,Anura,63.5,8.2,1,0.5,106.1162366,16.75265329,3058.44146,62,222.7516735,1892.296213,80.27549239,598.1033699,0,0,0.967741935,0,0,0,0.032258065,0.084655295
3291,Ingerophrynus_gollum,Ingerophrynus,Bufonidae,0.071317912,Anura,28.2,0.87,1,0.5,103.4023156,2.524011815,455.4090368,1,264.4514664,2547.088953,30.70656543,77.95795139,0,0,1,0,0,0,0,0.084603235
3292,Ingerophrynus_kumquat,Ingerophrynus,Bufonidae,0.068325192,Anura,39.7,4.1,1,0.5,101.1483914,3.677741402,453.1310892,4,259.2294756,2433.030536,27.84825252,203.5701682,0,0,1,0,0,0,0,0.084625215
3293,Ingerophrynus_ledongensis,Ingerophrynus,Bufonidae,0.071236088,Anura,64,8.6,1,0.5,108.87003,18.69513839,3085.158837,1,242.4586009,1191.67658,85.12166272,39.23472222,0,0,1,0,0,0,0,0.084771076
3294,Ingerophrynus_macrotis,Ingerophrynus,Bufonidae,0.067385907,Anura,37,3.76,1,0.5,100.4820464,16.96190155,2205.828129,231,246.6834298,2001.856301,82.66863757,404.0668279,0,0,0.982683983,0,0,0,0.017316017,0.084494855
3295,Ingerophrynus_parvus,Ingerophrynus,Bufonidae,0.070069323,Anura,50,7.54,0,0.5,101.7600915,-0.774811023,545.0716806,92,254.2604619,2558.491101,42.18749466,232.2396193,0,0,1,0,0,0,0,0.084687667
3296,Ingerophrynus_philippinicus,Ingerophrynus,Bufonidae,0.071479026,Anura,75,31,1,0.5,118.5574597,9.73142876,495.1753661,11,269.8826826,1870.205625,61.40685284,35.9635173,0,0,1,0,0,0,0,0.084678373
3297,Ingerophrynus_quadriporcatus,Ingerophrynus,Bufonidae,0.07313542,Anura,60,2.6,1,0.5,103.8950361,-1.603073846,425.1347849,39,259.5856493,2828.688476,26.7505188,134.6653523,0,0,1,0,0,0,0,0.084752406
3298,Insuetophrynus_acarpicus,Insuetophrynus,Rhinodermatidae,0.04591873,Anura,56.3,14.36,1,0.75,-73.17909605,-39.60527351,3220.439722,1,113.1524826,1745.982666,57.96063069,122.7545139,0,0,0,0,1,0,0,0.053183205
3299,Ischnocnema_abdita,Ischnocnema,Brachycephalidae,0.03698918,Anura,16.8,0.45,0.5,0.5,-40.57966702,-19.95894142,1719.722707,3,226.6457611,1320.207159,54.52154346,333.7961362,0,0,0,0,1,0,0,0.05006318
3300,Ischnocnema_bolbodactyla,Ischnocnema,Brachycephalidae,0.03694836,Anura,18.87,0.48,0.5,0.5,-45.11242924,-23.36989638,2103.652159,8,209.0689501,1716.192151,51.03226557,435.4295743,0,0,0,0,1,0,0,0.050146963
3301,Ischnocnema_concolor,Ischnocnema,Brachycephalidae,0.039934984,Anura,20.3,0.81,1,0.5,-44.76429987,-22.4781519,2073.095385,1,193.1574359,1650.543846,67.82288462,977.1151282,0,0,0,0,1,0,0,0.05024857
3302,Ischnocnema_epipeda,Ischnocnema,Brachycephalidae,0.041385548,Anura,33.2,3.1,1,0.5,-40.60261799,-19.92955864,1708.898848,1,225.6178414,1347.582176,51.90638767,323.6138021,0,0,0,0,1,0,0,0.050259348
3303,Ischnocnema_erythromera,Ischnocnema,Brachycephalidae,0.039799748,Anura,35.3,3.25,1,0.5,-42.8553639,-22.25388865,1957.163894,2,220.840813,1490.27877,55.44057928,441.7463449,0,0,0,0,1,0,0,0.050073889
3304,Ischnocnema_gehrti,Ischnocnema,Brachycephalidae,0.039441551,Anura,22,1.29,1,0.5,-46.32141397,-23.77893224,2201.692959,1,196.6517944,1692.076011,49.43268417,746.1945929,0,0,0,0,1,0,0,0.050308968
3305,Ischnocnema_gualteri,Ischnocnema,Brachycephalidae,0.037932333,Anura,45.7,4.4,1,0.5,-43.03552809,-22.38260303,2025.9181,2,220.1051523,1461.774661,60.42348333,474.3304336,0,0,0,0,1,0,0,0.05008739
3306,Ischnocnema_guentheri,Ischnocnema,Brachycephalidae,0.040615962,Anura,49.5,3.78,1,0.75,-46.22608005,-23.14929944,2361.997384,60,202.8393684,1520.716959,51.72551488,662.3410782,0,0,0,0,1,0,0,0.050583649
3307,Ischnocnema_henselii,Ischnocnema,Brachycephalidae,0.042049753,Anura,38.4,3.58,1,0.5,-49.54070158,-27.37907819,3181.542286,18,193.3196288,1736.524335,20.68747529,449.4192866,0,0,0,0,1,0,0,0.050597856
3308,Ischnocnema_hoehnei,Ischnocnema,Brachycephalidae,0.038648012,Anura,46,4.2,1,0.75,-44.77336805,-22.96268183,2099.012244,7,205.2182049,1602.354969,57.81890724,630.0442992,0,0,0,0,1,0,0,0.050129412
3309,Ischnocnema_holti,Ischnocnema,Brachycephalidae,0.041731571,Anura,31.7,2.4,1,0.75,-44.67864618,-22.37858215,2073.095385,1,193.1574359,1650.543846,67.82288462,977.1151282,0,0,0,0,1,0,0,0.050628181
3310,Ischnocnema_izecksohni,Ischnocnema,Brachycephalidae,0.044175567,Anura,49,4.1,1,0.5,-43.67915994,-20.09901121,1893.654297,1,207.5780599,1467.754036,84.16171875,892.9708333,0,0,0,0,1,0,0,0.050715133
3311,Ischnocnema_juipoca,Ischnocnema,Brachycephalidae,0.038756417,Anura,26.3,1.5,0.5,0.5,-46.46028929,-19.60484189,1733.468494,52,219.9899391,1411.307356,77.85964464,774.9101671,0,0,0,0,1,0,0,0.050293545
3312,Ischnocnema_karst,Ischnocnema,Brachycephalidae,0.04128727,Anura,26.7,1.6,1,0.5,-45.58694,-20.32608634,1848.628451,1,215.7486979,1397.496159,78.71803385,799.1318359,0,0,0,0,1,0,0,0.050267974
3313,Ischnocnema_lactea,Ischnocnema,Brachycephalidae,0.041089732,Anura,32,2.4,0,0.5,-44.45425912,-21.74077071,2031.979074,31,209.9485289,1447.02451,66.46862936,703.3932496,0,0,0,0,1,0,0,0.050363806
3314,Ischnocnema_manezinho,Ischnocnema,Brachycephalidae,0.038627061,Anura,34.8,3.2,1,0.5,-48.99794456,-26.9870894,2998.440142,6,195.2090577,1720.410408,27.49905456,344.0357592,0,0,0,0,1,0,0,0.050203597
