generation,N_shifts,logPrior,logLik,eventRate,acceptRate
9040000,26,123.398,-18682.1,14.493,0.344
9045000,32,153.678,-18691.2,20.6111,0.3948
9050000,26,123.812,-18687.6,12.6005,0.388
9055000,23,112.704,-18696.1,13.0655,0.3674
9060000,28,144.027,-18698.1,15.5147,0.3712
9065000,24,121.412,-18695,13.063,0.3804
9070000,25,123.718,-18689.3,12.996,0.3396
9075000,24,122.168,-18682.8,14.2809,0.3722
9080000,28,142.217,-18680.5,14.844,0.3642
9085000,22,107.92,-18673.8,10.1246,0.3254
9090000,21,94.6945,-18668.2,12.3763,0.3208
9095000,21,100.686,-18673.7,8.4289,0.3222
9100000,22,113.455,-18662.9,9.2888,0.3472
9105000,23,115.169,-18676.4,12.2969,0.3598
9110000,26,129.282,-18685.3,12.919,0.3562
9115000,28,135.659,-18670.1,15.8612,0.3756
9120000,26,124.688,-18678.6,16.2744,0.353
9125000,26,105.745,-18674.7,17.354,0.3556
9130000,27,134.763,-18669.7,15.0108,0.3456
9135000,27,117.01,-18664.1,10.6167,0.3582
9140000,30,134.633,-18666.7,11.2421,0.35
9145000,31,144.816,-18657.6,16.9659,0.366
9150000,27,129.571,-18673.1,16.6233,0.3492
9155000,31,148.747,-18657.6,17.7086,0.3518
9160000,29,133.509,-18664,15.8773,0.3394
9165000,24,107.955,-18660.5,12.2506,0.3454
9170000,27,127.294,-18661.9,10.8878,0.3524
9175000,28,139.903,-18665.1,11.2686,0.3662
9180000,28,141.33,-18661.6,10.6047,0.36
9185000,30,149.152,-18668.2,16.2976,0.371
9190000,26,118.755,-18681,12.691,0.3732
9195000,29,141.602,-18670.2,15.5173,0.3508
9200000,22,99.1342,-18674.1,10.54,0.3504
9205000,28,130.37,-18697.5,14.9853,0.3326
9210000,21,103.16,-18693,7.2215,0.3448
9215000,22,101.078,-18686.8,15.2607,0.3296
9220000,27,126.569,-18694.5,15.1719,0.3628
9225000,22,105.82,-18694.9,7.14175,0.3484
9230000,30,134.94,-18680.4,21.2066,0.363
9235000,24,100.627,-18691.7,9.3611,0.3732
9240000,26,127.101,-18706.8,15.188,0.3696
9245000,20,95.6083,-18692.7,11.6438,0.369
9250000,21,93.6601,-18712.5,11.7274,0.344
9255000,18,83.9041,-18696,7.98018,0.343086
9260000,22,99.9268,-18694.4,11.1526,0.3568
9265000,23,104.878,-18695.1,7.82595,0.3504
9270000,23,109.317,-18699.7,12.3214,0.3528
9275000,22,105.975,-18701.3,13.5101,0.3598
9280000,15,64.0288,-18697.4,9.10089,0.3526
9285000,20,98.9709,-18712,11.6044,0.324
9290000,20,88.9169,-18694.3,11.24,0.3418
9295000,22,104.562,-18689,14.5654,0.3434
9300000,18,79.4593,-18707.6,9.90782,0.342
9305000,24,108.69,-18685.7,14.1627,0.3298
9310000,23,97.4952,-18714,10.7971,0.3504
9315000,17,73.589,-18690.5,11.6306,0.35
9320000,20,92.853,-18702.9,10.0807,0.3412
9325000,21,96.1113,-18703.3,7.82023,0.3786
9330000,24,112.697,-18695.7,12.2386,0.3712
9335000,18,86.9411,-18703.7,6.39518,0.352
9340000,19,79.6568,-18697.4,11.6719,0.3524
9345000,18,81.0045,-18714.6,9.8452,0.3418
9350000,18,92.8582,-18712.5,6.05749,0.3312
9355000,18,87.3318,-18712.4,9.51183,0.3584
9360000,22,115.743,-18702.3,11.5067,0.344627
9365000,19,87.6333,-18715.2,8.34523,0.322
9370000,20,99.2937,-18719.4,12.5056,0.3704
9375000,25,136.367,-18714.3,10.1659,0.36
9380000,24,126.031,-18709.3,12.0981,0.3732
9385000,27,139.765,-18696,13.8185,0.388
9390000,25,126.679,-18703.1,14.0744,0.3858
9395000,22,107.353,-18697.7,13.7626,0.3722
9400000,19,90.7927,-18695.6,6.68569,0.347
9405000,22,93.5331,-18681,16.6302,0.3552
9410000,21,96.9333,-18709.3,13.6198,0.326983
9415000,20,91.4033,-18698.9,11.6209,0.3414
9420000,18,92.8639,-18703.4,6.2045,0.338133
9425000,21,99.7639,-18704.8,14.998,0.35
9430000,18,83.5116,-18702.8,4.46649,0.343
9435000,21,97.1636,-18725,9.08713,0.3394
9440000,23,95.305,-18701.9,13.1993,0.34715
9445000,18,89.7487,-18712.8,9.80356,0.3354
9450000,15,61.4438,-18710.7,8.58615,0.346667
9455000,19,90.8333,-18709.9,9.82286,0.3326
9460000,19,91.4549,-18701.7,10.0689,0.351067
9465000,16,69.5077,-18710.3,8.52399,0.3327
9470000,25,124.713,-18710.2,12.0268,0.3694
9475000,23,101.756,-18702.1,14.0594,0.3708
9480000,23,104.138,-18709.1,12.9773,0.376
9485000,19,83.7741,-18697.9,10.5385,0.352
9490000,22,105.906,-18708.2,7.546,0.3234
9495000,22,107.433,-18698.5,9.67903,0.3634
9500000,29,121.577,-18696.6,20.7772,0.3664
9505000,25,112.785,-18712.6,18.1835,0.3708
9510000,21,90.4219,-18698.9,11.4567,0.3646
9515000,19,81.0411,-18694.9,8.39379,0.3576
9520000,21,89.6319,-18712.6,11.8918,0.335
9525000,20,105.062,-18714.3,7.08048,0.335831
9530000,18,82.933,-18705.3,9.74018,0.367
9535000,19,86.7727,-18704.1,10.2057,0.3278
9540000,15,58.7962,-18702.2,7.48014,0.34025
9545000,18,79.5769,-18714.6,12.8436,0.3335
9550000,20,87.6384,-18714.7,15.5441,0.361
9555000,19,81.2524,-18710.4,7.38445,0.33907
9560000,14,60.2973,-18704.8,6.14583,0.3324
9565000,19,87.0292,-18710.9,12.2125,0.3406
9570000,20,88.4172,-18715.2,13.6233,0.34885
9575000,23,110.988,-18718.4,10.9509,0.3818
9580000,22,98.7067,-18702.1,13.7775,0.3368
9585000,21,108.825,-18711.2,8.10044,0.364
9590000,20,90.7403,-18687.1,9.4773,0.3525
9595000,21,92.8509,-18703.7,9.89122,0.3578
9600000,23,126.027,-18709.5,8.0754,0.34145
9605000,23,115.423,-18724.6,17.3822,0.3664
9610000,21,111.262,-18717.5,9.84016,0.3454
9615000,20,98.5981,-18721.7,9.51828,0.362
9620000,19,88.5251,-18726.4,8.32894,0.345114
9625000,19,91.2688,-18724.4,10.7092,0.3676
9630000,21,98.7873,-18711.1,10.8101,0.342
9635000,25,125.025,-18701.9,11.0432,0.3584
9640000,25,122.321,-18692.5,12.1451,0.3534
9645000,19,94.337,-18695,8.12148,0.3504
9650000,23,120.92,-18688.2,11.7609,0.3494
9655000,27,137.917,-18688.2,13.8242,0.3574
9660000,25,117.387,-18686.4,16.4374,0.3432
9665000,20,84.5053,-18691.2,12.9257,0.3484
9670000,20,99.2265,-18683.8,11.9211,0.3382
9675000,24,112.906,-18699.6,15.3516,0.349
9680000,29,145.439,-18691,13.5611,0.3528
9685000,21,107.46,-18686.2,8.43705,0.3668
9690000,21,101.333,-18692.4,9.97044,0.3362
9695000,20,101.439,-18684.2,10.1519,0.3418
9700000,30,160.582,-18686.3,11.5179,0.3616
9705000,25,123.473,-18678.6,10.6098,0.372
9710000,23,111.617,-18686.3,8.93333,0.3518
9715000,24,119.701,-18685.9,8.66862,0.3558
9720000,25,123.171,-18686.8,10.3514,0.3426
9725000,26,122.386,-18689.9,15.3455,0.3456
9730000,25,126.603,-18704.7,9.45427,0.351
9735000,25,111.451,-18685.6,16.7776,0.3612
9740000,23,110.747,-18673.8,15.33,0.3438
9745000,24,110.403,-18678,11.0695,0.3456
9750000,23,107.486,-18681.3,14.6397,0.3436
9755000,27,137.767,-18680.9,11.5394,0.343
9760000,28,145.78,-18668.8,15.9788,0.3516
9765000,29,153.728,-18683.6,12.9575,0.3722
9770000,28,135.837,-18691,14.8189,0.3716
9775000,30,155.927,-18677.3,14.6499,0.379
9780000,26,134.364,-18677.7,14.0889,0.3608
9785000,26,125.694,-18674.3,12.786,0.3692
9790000,20,93.7972,-18674.1,11.1323,0.3286
9795000,28,128.903,-18686.6,18.9231,0.338982
9800000,32,167.906,-18682.2,13.6335,0.3405
9805000,35,173.153,-18677.5,21.7547,0.3816
9810000,27,142.26,-18677.2,11.2906,0.3692
9815000,23,119.929,-18677.8,6.37632,0.3552
9820000,23,105.705,-18671.4,10.0791,0.3484
9825000,25,116.914,-18686.3,14.4992,0.3496
9830000,25,115.91,-18677.8,14.015,0.3408
9835000,25,112.769,-18671.9,11.7899,0.3546
9840000,22,102.265,-18672.6,11.3915,0.3564
9845000,24,110.39,-18686.7,13.3817,0.3356
9850000,24,103.368,-18662.8,13.6139,0.3652
9855000,28,129.213,-18673.8,15.2142,0.3644
9860000,22,97.9687,-18679.1,9.14234,0.3704
9865000,23,102.587,-18674.1,8.73723,0.3582
9870000,19,83.788,-18691.9,11.4117,0.3464
9875000,18,77.8551,-18689.3,11.7807,0.3566
9880000,21,111.532,-18695.9,7.27751,0.3408
9885000,19,80.2521,-18692.7,9.16981,0.3336
9890000,23,99.0849,-18696.5,20.4183,0.36
9895000,17,76.1706,-18690.1,7.58399,0.3332
9900000,20,88.1636,-18696.6,10.4603,0.354
9905000,22,103.69,-18709,10.9208,0.3836
9910000,21,99.462,-18717.2,12.9745,0.352461
9915000,21,88.9424,-18697.8,11.1656,0.3666
9920000,17,73.8223,-18698.7,11.2303,0.3394
9925000,24,108.873,-18698.5,15.6931,0.3458
9930000,21,84.5459,-18675.4,12.6915,0.3712
9935000,24,97.2974,-18682.8,17.4335,0.3548
9940000,20,90.7755,-18675.2,7.12684,0.3394
9945000,24,99.6873,-18663.1,16.2186,0.358
9950000,25,116.164,-18693.5,11.2295,0.3634
9955000,22,98.8826,-18694.8,11.2793,0.3604
9960000,29,138.486,-18679.9,13.7042,0.3664
9965000,21,92.4074,-18677.3,10.4351,0.3522
9970000,20,93.1937,-18687.3,9.46954,0.3398
9975000,21,90.6124,-18689.8,9.81431,0.3562
9980000,21,99.8512,-18677.5,8.87681,0.3468
9985000,26,113.479,-18671.5,12.7791,0.3566
9990000,26,128.154,-18676.9,10.591,0.3612
9995000,24,104.576,-18671.6,12.4063,0.3572
10000000,22,95.4671,-18664.4,10.7264,0.329
10005000,27,122.244,-18671.3,18.0667,0.3666
10010000,28,127.641,-18675.9,12.9293,0.3708
10015000,27,123.354,-18675.4,11.603,0.3586
10020000,27,127.055,-18661.1,13.2672,0.3712
10025000,21,90.7141,-18675.1,14.3007,0.3602
10030000,32,160.517,-18661.8,11.941,0.3692
10035000,22,92.1877,-18677.6,10.838,0.3794
10040000,27,105.517,-18678.6,17.2358,0.3508
10045000,26,111.745,-18662.5,15.4206,0.3636
10050000,26,118.07,-18662.1,11.2635,0.37
10055000,30,141.813,-18660.6,14.195,0.3836
10060000,33,145.885,-18669.4,15.1561,0.3746
10065000,28,137.574,-18663,13.4131,0.3762
10070000,28,142.535,-18652.8,11.3167,0.3586
10075000,32,157.54,-18671.8,10.9989,0.3668
10080000,33,139.142,-18659.3,20.2783,0.3814
10085000,29,134.455,-18665.5,16.4304,0.3762
10090000,27,130.62,-18657.7,13.0904,0.3846
10095000,26,125.046,-18668.3,10.3173,0.3568
10100000,26,120.302,-18662,14.0533,0.3428
10105000,24,114.505,-18682.2,9.13471,0.3202
10110000,31,140.03,-18661.7,18.5126,0.3592
10115000,28,129.61,-18665.1,14.8847,0.3592
10120000,28,135.83,-18657.3,11.3372,0.3614
10125000,23,106.074,-18667.1,10.5546,0.3524
10130000,28,136.248,-18692.2,13.7203,0.336
10135000,26,114.847,-18674.9,12.643,0.3408
10140000,21,82.9697,-18682.5,12.0813,0.34
10145000,26,128.255,-18689.1,14.4752,0.3476
10150000,27,134.328,-18695.5,13.6738,0.3618
10155000,23,99.5293,-18686.6,14.1413,0.348
10160000,23,102.997,-18667.4,9.96821,0.3384
10165000,24,110.589,-18661,13.0462,0.3598
10170000,27,131.897,-18674.3,11.259,0.3554
10175000,23,95.1993,-18691.5,14.6306,0.3524
10180000,25,116.744,-18667.5,16.8846,0.3328
10185000,22,90.6299,-18665.5,12.4775,0.3406
10190000,24,99.2939,-18679.2,11.3766,0.3412
10195000,26,123.685,-18675.9,9.71071,0.3536
10200000,24,108.329,-18665.5,10.2132,0.358
10205000,21,86.9799,-18671.5,9.86413,0.328
10210000,21,88.4483,-18671.1,10.0822,0.3302
10215000,20,95.3988,-18682.8,6.2932,0.328
10220000,21,84.9202,-18674.2,13.6683,0.3374
10225000,25,109.645,-18659.2,12.5331,0.3532
10230000,26,121.096,-18658.3,14.6567,0.3488
10235000,25,116.531,-18681.5,12.6474,0.3428
10240000,20,86.6428,-18692.1,12.3096,0.34
10245000,24,99.4427,-18693.7,12.5891,0.3556
10250000,20,86.9751,-18686.4,10.8674,0.3504
10255000,22,117.694,-18687.5,6.10196,0.342
10260000,26,130.084,-18688.3,12.4829,0.3732
10265000,25,101.863,-18686.2,17.1228,0.3686
10270000,19,71.2723,-18697.9,15.2703,0.3362
10275000,19,87.0545,-18689.6,9.47979,0.3374
10280000,17,74.6212,-18693.2,10.1953,0.3304
10285000,19,83.7177,-18705.8,9.24363,0.322
10290000,19,85.7587,-18690.8,7.12663,0.3384
10295000,17,72.6143,-18688.4,6.73439,0.3248
10300000,18,79.1313,-18700.2,12.5937,0.3284
10305000,17,75.8542,-18706.9,7.64728,0.3328
10310000,17,86.0371,-18713.5,8.17386,0.335828
10315000,19,91.2275,-18711.2,15.3294,0.3408
10320000,21,108.971,-18703.7,13.7539,0.3562
10325000,20,98.4796,-18699.6,7.30775,0.3586
10330000,20,94.2911,-18701.6,8.88395,0.3376
10335000,23,113.781,-18703.1,12.9036,0.3428
10340000,25,127.794,-18693.8,12.4149,0.3342
10345000,22,106.082,-18704.9,11.6226,0.3636
10350000,20,90.5144,-18699.9,7.57643,0.3508
10355000,27,128.08,-18698.4,15.0351,0.3538
10360000,26,133.78,-18706.6,10.977,0.365
10365000,29,145.845,-18688.8,16.056,0.3874
10370000,24,130.115,-18698.6,10.3104,0.3882
10375000,19,83.1849,-18688.3,11.1615,0.3618
10380000,16,66.6895,-18699,8.84568,0.327
10385000,20,96.8172,-18707.3,11.2086,0.3444
10390000,18,83.8651,-18710.1,8.69581,0.3724
10395000,19,85.9649,-18696.7,9.88752,0.340738
10400000,16,64.9687,-18685.7,9.4532,0.362
10405000,18,76.4321,-18691.4,15.7045,0.34263
10410000,20,102.616,-18719.3,7.35985,0.3454
10415000,17,88.9604,-18718.6,6.65044,0.3376
10420000,14,64.2869,-18707.9,6.98576,0.3396
10425000,21,94.5676,-18692.1,7.12391,0.3388
10430000,21,87.0275,-18693.9,16.6997,0.3686
10435000,19,77.677,-18716.2,13.9605,0.348371
10440000,21,92.7901,-18697,13.1912,0.3658
10445000,17,64.5471,-18697.5,8.30111,0.350667
10450000,20,79.5012,-18698.3,10.8468,0.356
10455000,18,66.5697,-18700.6,10.4245,0.3534
10460000,19,76.2709,-18706.5,10.5033,0.3594
10465000,19,87.4925,-18694.7,7.13487,0.3524
10470000,20,85.8749,-18690.3,8.36525,0.3584
10475000,22,98.889,-18704.3,12.9681,0.3474
10480000,18,87.0088,-18706,9.38553,0.335314
10485000,22,111.892,-18716.5,7.03626,0.3792
10490000,24,120.064,-18698.9,9.74171,0.3568
10495000,24,114.935,-18707.7,9.68403,0.3828
10500000,26,118.382,-18682.8,20.3133,0.35524
10505000,29,142.484,-18691.1,19.3367,0.3732
10510000,25,119.026,-18701.7,10.7392,0.38
10515000,28,139.028,-18687.1,15.8961,0.3794
10520000,26,123.517,-18687.1,13.9929,0.3648
10525000,20,92.2065,-18673,11.8169,0.339
10530000,22,99.9973,-18685.3,11.7482,0.328
10535000,26,129.387,-18690,13.1039,0.3506
10540000,25,119.32,-18674.5,12.9081,0.3482
10545000,25,112.588,-18665,10.3045,0.3504
10550000,21,94.9295,-18672.8,9.10359,0.3586
10555000,23,121.513,-18688.8,8.56753,0.3492
10560000,24,112.697,-18679.3,11.8582,0.3208
10565000,31,156.343,-18670.3,12.9776,0.36
10570000,28,145.491,-18667,11.8249,0.3798
10575000,26,119.808,-18676,16.9567,0.364
10580000,26,114.346,-18670.1,14.0483,0.352
10585000,25,111.691,-18670.4,15.4205,0.3522
10590000,33,168.5,-18674.2,12.7246,0.3586
10595000,26,132.666,-18666.4,12.7966,0.3484
10600000,25,124.19,-18667.6,12.6555,0.3338
10605000,33,160.473,-18674.4,18.6186,0.3588
10610000,29,147.139,-18666.2,13.7519,0.359
10615000,29,141.828,-18662.8,11.7534,0.3638
10620000,29,133.896,-18657.3,16.1964,0.3458
10625000,28,130.778,-18661.9,16.5869,0.3392
10630000,24,113.203,-18674.3,14.8207,0.3544
10635000,27,124.276,-18676.7,16.2337,0.3538
10640000,26,131.13,-18695,13.0544,0.377
10645000,32,169.313,-18700.8,9.79199,0.3514
10650000,28,138.244,-18697.1,13.0498,0.382
10655000,30,157.46,-18700.6,18.9128,0.3554
10660000,32,156.476,-18671.2,15.557,0.3768
10665000,21,99.7864,-18700.3,9.53998,0.3684
10670000,20,105.364,-18706.4,9.13082,0.3666
10675000,18,92.9023,-18702.9,5.94675,0.35
10680000,23,111.864,-18693.9,14.6886,0.3494
10685000,32,150.345,-18702.9,17.1549,0.3904
10690000,26,133.739,-18690,9.79411,0.3858
10695000,30,142.407,-18695.2,22.7788,0.3488
10700000,27,138.426,-18674.7,12.4972,0.3658
10705000,20,95.8222,-18667.2,9.11942,0.3306
10710000,29,127.265,-18671.9,19.3715,0.3396
10715000,27,122.949,-18663.5,15.1663,0.3632
10720000,26,122.563,-18654.1,13.1249,0.345
10725000,27,124.484,-18657,9.96137,0.3638
10730000,29,141.948,-18662.9,11.6731,0.3696
10735000,25,116.163,-18671.6,11.2537,0.3538
10740000,26,122.659,-18651.2,17.8166,0.3518
10745000,28,134.261,-18664.9,12.4954,0.3382
10750000,24,103.875,-18680.9,10.1769,0.3348
10755000,23,94.0826,-18667,12.8846,0.331
10760000,26,123.653,-18661,13.7278,0.3566
10765000,29,145.499,-18665.2,16.1939,0.3548
10770000,37,194.991,-18675.4,22.88,0.3746
10775000,30,143.649,-18680.8,23.5069,0.3756
10780000,28,136.23,-18685.7,11.7353,0.3698
10785000,32,160.808,-18676.7,11.84,0.3452
10790000,27,133.079,-18696.8,12.3077,0.3552
10795000,25,114.571,-18674,16.371,0.3732
10800000,19,88.8514,-18686.4,9.63698,0.3512
10805000,26,125.623,-18689.3,11.7203,0.371
10810000,25,123.77,-18689.9,11.1018,0.365
10815000,23,128.457,-18700.1,6.38368,0.3502
10820000,21,116.227,-18701.4,9.43808,0.3468
10825000,21,100.248,-18713.6,15.5148,0.3308
10830000,19,99.1313,-18714.8,10.1218,0.3424
10835000,19,103.948,-18715.3,9.82952,0.3494
10840000,19,94.6844,-18713.1,13.1444,0.3304
10845000,21,114.055,-18709.9,11.8214,0.3526
10850000,21,112.179,-18692.6,13.8653,0.368
10855000,21,113.942,-18705,13.6311,0.3608
10860000,27,146.306,-18704.5,17.3298,0.3624
10865000,20,114.646,-18715.7,10.0797,0.3716
10870000,20,113.855,-18709.1,10.799,0.351
10875000,22,121.874,-18705,12.2271,0.3452
10880000,25,124.892,-18710,19.7043,0.3632
10885000,24,114.283,-18697.7,15.2626,0.3704
10890000,23,120.153,-18702.2,13.7787,0.3576
10895000,22,115.738,-18699.4,12.484,0.3424
10900000,26,143.956,-18716,16.211,0.341
10905000,24,134.493,-18705,11.1167,0.3608
10910000,21,120.429,-18701.8,12.0417,0.3254
10915000,25,136.04,-18700.6,14.3483,0.3406
10920000,22,129.988,-18706.6,7.7188,0.367
10925000,27,144.083,-18712.8,13.6739,0.3566
10930000,24,124.015,-18718.2,14.9865,0.3598
10935000,21,120.564,-18703.8,10.4751,0.347
10940000,27,139.531,-18708.4,15.0775,0.352
10945000,24,131.927,-18697.6,11.8145,0.3444
10950000,23,130.565,-18699.6,7.89084,0.3568
10955000,21,106.553,-18706.1,11.0751,0.3464
10960000,16,73.4631,-18702.6,9.21427,0.34118
10965000,19,92.7435,-18710.9,10.2468,0.3326
10970000,25,130.73,-18701.5,10.3138,0.3358
10975000,20,111.759,-18699.8,8.70706,0.363
10980000,20,99.7067,-18696,8.4851,0.334
10985000,21,104.456,-18704.1,10.9727,0.3392
10990000,23,113.461,-18706.8,15.1748,0.3488
10995000,24,122.623,-18708.2,16.7222,0.3736
11000000,21,111.462,-18703.6,11.8673,0.3606
11005000,20,98.1213,-18698.2,11.5315,0.3432
11010000,24,115.981,-18706.7,15.5967,0.337
11015000,22,105.247,-18699.2,9.22593,0.3608
11020000,20,101.345,-18706.5,10.6972,0.3754
11025000,18,91.295,-18715.9,7.39165,0.3556
11030000,18,57.7201,-18688.4,16.1532,0.339308
11035000,27,115.233,-18688.6,12.9123,0.3908
11040000,27,117.973,-18680.9,13.6349,0.3802
11045000,21,76.9163,-18698.3,13.7376,0.3606
11050000,25,85.0084,-18667.3,15.2716,0.3536
11055000,20,79.9869,-18677.5,12.5172,0.3478
11060000,19,77.9317,-18681,10.0069,0.3528
11065000,19,79.6689,-18687.4,7.97814,0.3518
11070000,22,86.4882,-18688.4,8.98949,0.3236
11075000,22,93.6158,-18694.6,10.3281,0.3558
11080000,25,110.341,-18690.8,12.049,0.3546
11085000,24,107.822,-18676.8,13.0423,0.3908
11090000,24,114.838,-18705.8,13.2227,0.3718
11095000,26,123.649,-18685.6,13.1577,0.3682
11100000,25,120.462,-18682.9,12.1594,0.3576
11105000,24,102.902,-18691.3,12.5741,0.3484
11110000,26,120.587,-18663,9.90943,0.3556
11115000,37,187.751,-18678.1,20.4695,0.3802
11120000,36,186.414,-18666.3,22.8007,0.3824
11125000,35,189.347,-18676.5,11.9219,0.3954
11130000,31,150.19,-18664.8,16.1782,0.3898
11135000,30,140.308,-18674.1,22.7279,0.3718
11140000,34,160.805,-18670,16.5235,0.3718
11145000,24,109.728,-18672.8,13.5247,0.351
11150000,21,105.502,-18677.3,10.0296,0.3208
11155000,22,109.919,-18680.6,11.8228,0.3168
11160000,25,120.486,-18668,12.5967,0.3396
11165000,27,132.658,-18662.9,12.4672,0.3386
11170000,31,155.259,-18677.6,18.8926,0.3576
11175000,28,137.772,-18680.1,20.5787,0.3648
11180000,22,89.0312,-18683.3,12.7268,0.3536
11185000,23,103.995,-18692.4,10.3482,0.3332
11190000,22,93.0002,-18675.4,11.0378,0.3342
11195000,24,118.188,-18700.3,8.38301,0.3418
11200000,25,123.949,-18679.1,16.3644,0.3386
11205000,26,120.631,-18675.7,11.8867,0.3548
11210000,18,61.739,-18678.9,12.227,0.3218
11215000,23,103.406,-18683.1,14.1294,0.3592
11220000,32,160.751,-18687.8,13.4132,0.3804
11225000,30,140.275,-18678.5,12.769,0.385
11230000,25,119.854,-18687.5,7.98378,0.371
11235000,26,119.199,-18667.9,14.5208,0.371
11240000,26,117.835,-18674.2,14.3823,0.3732
11245000,25,116.989,-18681.1,15.4671,0.378
11250000,28,124.33,-18669.8,14.8202,0.359
11255000,26,121.861,-18664.2,9.3974,0.3398
11260000,27,117.653,-18662.3,17.1145,0.3338
11265000,22,89.5016,-18666.5,13.3795,0.3504
11270000,32,149.568,-18668,17.5389,0.3454
11275000,24,100.591,-18664,9.93345,0.3324
11280000,24,123.15,-18689.5,12.8386,0.3422
11285000,26,125.538,-18686,14.4642,0.351
11290000,24,106.406,-18678.3,10.7469,0.335
11295000,28,137.036,-18664.9,11.9826,0.3398
11300000,27,120.894,-18670.8,15.7882,0.366
11305000,23,98.547,-18673.9,13.3965,0.36
11310000,30,125.175,-18665.4,17.3484,0.3452
11315000,30,144.982,-18682.6,13.1323,0.3736
11320000,30,140.445,-18676,16.0806,0.3616
11325000,30,145.332,-18698.3,14.3969,0.3578
11330000,24,110.52,-18684.7,12.795,0.368
11335000,26,123.697,-18689.8,17.8382,0.3616
11340000,28,130.179,-18694.4,21.4285,0.3818
11345000,25,124.056,-18668.1,9.94497,0.3712
11350000,27,133.46,-18689.3,15.3658,0.3612
11355000,30,138.824,-18692.6,14.9953,0.3526
11360000,23,106.889,-18676.8,11.5102,0.3518
11365000,28,123.301,-18678.3,16.8842,0.3648
11370000,30,153.567,-18679.2,17.6985,0.3794
11375000,24,111.806,-18703,12.9276,0.3686
11380000,23,113.788,-18689.6,12.7604,0.3516
11385000,23,115.574,-18676.4,8.62752,0.3522
11390000,26,135.766,-18685.1,17.5949,0.377
11395000,30,147.734,-18693.8,13.6685,0.387
11400000,27,140.517,-18693,10.7816,0.3838
11405000,24,117.385,-18684.5,9.96492,0.351
11410000,22,99.6266,-18692.4,11.5514,0.341
11415000,21,95.8903,-18684.2,11.9867,0.3408
11420000,23,111.122,-18678,8.00749,0.3616
11425000,22,110.974,-18685.1,9.78243,0.3514
11430000,22,107.946,-18688.7,12.9283,0.342
11435000,20,97.2048,-18695,8.07001,0.3346
11440000,24,107.818,-18694.4,16.2465,0.3362
11445000,21,109.982,-18684,7.37572,0.348
11450000,17,68.739,-18712.8,9.0673,0.340206
11455000,19,97.0059,-18710.2,9.5164,0.3228
11460000,20,99.4261,-18694.6,8.37695,0.334
11465000,22,101.799,-18695.8,17.0817,0.3392
11470000,24,124.148,-18691,10.3393,0.3336
11475000,20,93.3963,-18694.5,9.58114,0.3444
11480000,22,106.911,-18695.2,13.0107,0.3566
11485000,22,108.958,-18697.7,11.5504,0.3434
11490000,19,98.3049,-18694.5,11.5744,0.3504
11495000,19,94.561,-18700.1,9.47022,0.335
11500000,25,125.292,-18685.8,13.0342,0.3602
11505000,22,115.683,-18695.3,8.95088,0.3604
11510000,25,125.945,-18689.5,10.1515,0.3548
11515000,24,130.581,-18702.4,9.46664,0.3524
11520000,24,129.623,-18701.4,10.9246,0.3368
11525000,18,87.3031,-18686.6,8.87151,0.36
11530000,23,119.61,-18699.2,9.67814,0.3246
11535000,22,114.018,-18696.6,7.53229,0.3554
11540000,24,130.44,-18682.9,12.9883,0.3456
11545000,28,150.591,-18685.4,15.0748,0.362
11550000,29,149.689,-18688.5,11.8028,0.3724
11555000,29,140.951,-18686.5,16.0896,0.3732
11560000,29,157.428,-18683.7,12.5111,0.3712
11565000,33,170.28,-18677.3,17.1846,0.3644
11570000,24,127.399,-18679.3,9.3076,0.3538
11575000,27,131.819,-18706.2,19.191,0.3682
11580000,25,122.938,-18688.5,14.3794,0.3742
11585000,24,118.009,-18681.4,15.0307,0.358
11590000,26,134.549,-18683.3,13.3782,0.352
11595000,25,125.776,-18686.6,12.42,0.3502
11600000,28,145.597,-18689.5,18.1042,0.3592
11605000,23,114.471,-18689.1,18.1153,0.3656
11610000,24,113.856,-18690.3,12.7511,0.34
11615000,21,100.446,-18688.6,8.02869,0.3486
