"","lambda_ClaDS","tiplabel"
"Bolitoglossa_meliana",0.148200371460769,"Bolitoglossa_meliana"
"Bolitoglossa_celaque",0.146933088340887,"Bolitoglossa_celaque"
"Bolitoglossa_synoria",0.149570912031017,"Bolitoglossa_synoria"
"Bolitoglossa_vallecula",0.152433343994341,"Bolitoglossa_vallecula"
"Bolitoglossa_heiroreias",0.159256575698987,"Bolitoglossa_heiroreias"
"Bolitoglossa_porrasorum",0.138430692794982,"Bolitoglossa_porrasorum"
"Bolitoglossa_longissima",0.129534724659508,"Bolitoglossa_longissima"
"Bolitoglossa_decora",0.137595511321845,"Bolitoglossa_decora"
"Bolitoglossa_lincolni",0.13659676132648,"Bolitoglossa_lincolni"
"Bolitoglossa_anthracina",0.145226722599279,"Bolitoglossa_anthracina"
"Bolitoglossa_franklini",0.141952228858203,"Bolitoglossa_franklini"
"Bolitoglossa_alvaradoi",0.138045083769822,"Bolitoglossa_alvaradoi"
"Bolitoglossa_dofleini",0.137405707753083,"Bolitoglossa_dofleini"
"Bolitoglossa_ninadormida",0.153548060418727,"Bolitoglossa_ninadormida"
"Bolitoglossa_huehuetenanguensis",0.159665049491825,"Bolitoglossa_huehuetenanguensis"
"Bolitoglossa_centenorum",0.157733803972988,"Bolitoglossa_centenorum"
"Bolitoglossa_nussbaumi",0.168049945320152,"Bolitoglossa_nussbaumi"
"Bolitoglossa_helmrichi",0.149558858989833,"Bolitoglossa_helmrichi"
"Bolitoglossa_cuchumatana",0.155352416015657,"Bolitoglossa_cuchumatana"
"Bolitoglossa_rostrata",0.152873061192044,"Bolitoglossa_rostrata"
"Bolitoglossa_psephena",0.152038997100053,"Bolitoglossa_psephena"
"Bolitoglossa_zacapensis",0.147585978432987,"Bolitoglossa_zacapensis"
"Bolitoglossa_walkeri",0.153230487818916,"Bolitoglossa_walkeri"
"Bolitoglossa_tapajonica",0.149024425454595,"Bolitoglossa_tapajonica"
"Bolitoglossa_engelhardti",0.146291148599389,"Bolitoglossa_engelhardti"
"Bolitoglossa_borburata",0.128241038789252,"Bolitoglossa_borburata"
"Bolitoglossa_zapoteca",0.126545762910304,"Bolitoglossa_zapoteca"
"Bolitoglossa_ramosi",0.133640496951289,"Bolitoglossa_ramosi"
"Bolitoglossa_insularis",0.126978771337154,"Bolitoglossa_insularis"
"Bolitoglossa_hermosa",0.132786325160661,"Bolitoglossa_hermosa"
"Bolitoglossa_riletti",0.13390277223849,"Bolitoglossa_riletti"
"Bolitoglossa_veracrucis",0.136242426337222,"Bolitoglossa_veracrucis"
"Bolitoglossa_macrinii",0.133515169721769,"Bolitoglossa_macrinii"
"Bolitoglossa_oaxacensis",0.13470171531146,"Bolitoglossa_oaxacensis"
"Pseudoeurycea_tlahcuiloh",0.135592874895819,"Pseudoeurycea_tlahcuiloh"
"Pseudoeurycea_kuautli",0.133263585143619,"Pseudoeurycea_kuautli"
"Pseudoeurycea_obesa",0.132613228736882,"Pseudoeurycea_obesa"
"Pseudoeurycea_mystax",0.131259972107939,"Pseudoeurycea_mystax"
"Pseudoeurycea_werleri",0.127439024541761,"Pseudoeurycea_werleri"
"Pseudoeurycea_conanti",0.134772640229079,"Pseudoeurycea_conanti"
"Pseudoeurycea_orchileucos",0.13890663984212,"Pseudoeurycea_orchileucos"
"Pseudoeurycea_leprosa",0.134504237978878,"Pseudoeurycea_leprosa"
"Pseudoeurycea_firscheini",0.126837583523925,"Pseudoeurycea_firscheini"
"Pseudoeurycea_nigromaculata",0.129601415340602,"Pseudoeurycea_nigromaculata"
"Pseudoeurycea_lynchi",0.140254232588181,"Pseudoeurycea_lynchi"
"Pseudoeurycea_lineola",0.135152587728276,"Pseudoeurycea_lineola"
"Pseudoeurycea_saltator",0.145061093313182,"Pseudoeurycea_saltator"
"Pseudoeurycea_juarezi",0.141224766992641,"Pseudoeurycea_juarezi"
"Pseudoeurycea_aurantia",0.13792273262289,"Pseudoeurycea_aurantia"
"Pseudoeurycea_ruficauda",0.138775292700588,"Pseudoeurycea_ruficauda"
"Pseudoeurycea_unguidentis",0.136712044530228,"Pseudoeurycea_unguidentis"
"Pseudoeurycea_altamontana",0.183839864381943,"Pseudoeurycea_altamontana"
"Pseudoeurycea_robertsi",0.191219602065163,"Pseudoeurycea_robertsi"
"Pseudoeurycea_amuzga",0.180004838647083,"Pseudoeurycea_amuzga"
"Pseudoeurycea_longicauda",0.18987845243842,"Pseudoeurycea_longicauda"
"Pseudoeurycea_tenchalli",0.183000590207871,"Pseudoeurycea_tenchalli"
"Pseudoeurycea_anitae",0.179890525826956,"Pseudoeurycea_anitae"
"Pseudoeurycea_cochranae",0.176320995380367,"Pseudoeurycea_cochranae"
"Pseudoeurycea_melanomolga",0.17735621794036,"Pseudoeurycea_melanomolga"
"Pseudoeurycea_gadovii",0.177112609583056,"Pseudoeurycea_gadovii"
"Pseudoeurycea_smithi",0.161790602516811,"Pseudoeurycea_smithi"
"Pseudoeurycea_papenfussi",0.168557715172342,"Pseudoeurycea_papenfussi"
"Pseudoeurycea_rex",0.147125555467437,"Pseudoeurycea_rex"
"Pseudoeurycea_goebeli",0.1526251685845,"Pseudoeurycea_goebeli"
"Pseudoeurycea_brunnata",0.149448204777812,"Pseudoeurycea_brunnata"
"Pseudoeurycea_exspectata",0.143475233874033,"Pseudoeurycea_exspectata"
"Pseudoeurycea_gigantea",0.152737510194648,"Pseudoeurycea_gigantea"
"Pseudoeurycea_teotepec",0.158130560070996,"Pseudoeurycea_teotepec"
"Pseudoeurycea_naucampatepetl",0.150594635018412,"Pseudoeurycea_naucampatepetl"
"Pseudoeurycea_mixteca",0.149897044897399,"Pseudoeurycea_mixteca"
"Pseudoeurycea_aquatica",0.148335466703998,"Pseudoeurycea_aquatica"
"Pseudoeurycea_bellii",0.150195568437612,"Pseudoeurycea_bellii"
"Pseudoeurycea_mixcoatl",0.147038161781752,"Pseudoeurycea_mixcoatl"
"Pseudoeurycea_praecellens",0.140993850761178,"Pseudoeurycea_praecellens"
"Pseudoeurycea_orchimelas",0.147068579085609,"Pseudoeurycea_orchimelas"
"Pseudoeurycea_boneti",0.14095736304984,"Pseudoeurycea_boneti"
"Pseudoeurycea_maxima",0.139154323044172,"Pseudoeurycea_maxima"
"Pseudoeurycea_cephalica",0.124700930323551,"Pseudoeurycea_cephalica"
"Pseudoeurycea_quetzalanensis",0.123972256917666,"Pseudoeurycea_quetzalanensis"
"Pseudoeurycea_cafetalera",0.126969189639366,"Pseudoeurycea_cafetalera"
"Pseudoeurycea_ahuitzotl",0.12872409602063,"Pseudoeurycea_ahuitzotl"
"Pseudoeurycea_galeanae",0.118326465867076,"Pseudoeurycea_galeanae"
"Pseudoeurycea_scandens",0.130922698397795,"Pseudoeurycea_scandens"
"Pseudoeurycea_tlilicxitl",0.121780384006297,"Pseudoeurycea_tlilicxitl"
"Ixalotriton_niger",0.111781548309516,"Ixalotriton_niger"
"Ixalotriton_parvus",0.116805765097688,"Ixalotriton_parvus"
"Parvimolge_townsendi",0.11741918884552,"Parvimolge_townsendi"
"Oedipina_collaris",0.127196284158065,"Oedipina_collaris"
"Oedipina_stuarti",0.121392383071377,"Oedipina_stuarti"
"Oedipina_paucidentata",0.133713486243671,"Oedipina_paucidentata"
"Oedipina_motaguae",0.131197853845553,"Oedipina_motaguae"
"Oedipina_pacificensis",0.131562614329228,"Oedipina_pacificensis"
"Oedipina_uniformis",0.140230272561109,"Oedipina_uniformis"
"Oedipina_gracilis",0.129849728815131,"Oedipina_gracilis"
"Oedipina_poelzi",0.125059986964413,"Oedipina_poelzi"
"Oedipina_chortiorum",0.129542681586991,"Oedipina_chortiorum"
"Oedipina_grandis",0.124790055748054,"Oedipina_grandis"
"Oedipina_pseudouniformis",0.120885186257742,"Oedipina_pseudouniformis"
"Oedipina_cyclocauda",0.125656523609841,"Oedipina_cyclocauda"
"Oedipina_tzutujilorum",0.126592679056754,"Oedipina_tzutujilorum"
"Oedipina_fortunensis",0.129562395533686,"Oedipina_fortunensis"
"Oedipina_koehleri",0.119065343727601,"Oedipina_koehleri"
"Oedipina_nimaso",0.108175025203084,"Oedipina_nimaso"
"Oedipina_leptopoda",0.110349178491379,"Oedipina_leptopoda"
"Oedipina_stenopodia",0.104469638406483,"Oedipina_stenopodia"
"Oedipina_taylori",0.109039650310923,"Oedipina_taylori"
"Oedipina_maritima",0.0976175145138663,"Oedipina_maritima"
"Oedipina_complex",0.0969136986732514,"Oedipina_complex"
"Oedipina_parvipes",0.0964913678616368,"Oedipina_parvipes"
"Oedipina_alleni",0.098444350766257,"Oedipina_alleni"
"Oedipina_savagei",0.104193179557658,"Oedipina_savagei"
"Oedipina_carablanca",0.0964420699844382,"Oedipina_carablanca"
"Oedipina_elongata",0.0980011062418002,"Oedipina_elongata"
"Oedipina_petiola",0.0992158766620812,"Oedipina_petiola"
"Oedipina_tomasi",0.104187696871107,"Oedipina_tomasi"
"Oedipina_ignea",0.1011729847174,"Oedipina_ignea"
"Oedipina_altura",0.100336370108369,"Oedipina_altura"
"Oedipina_gephyra",0.100649046839731,"Oedipina_gephyra"
"Oedipina_nica",0.103391791075044,"Oedipina_nica"
"Oedipina_kasios",0.106477129114167,"Oedipina_kasios"
"Oedipina_salvadorensis",0.110600559618567,"Oedipina_salvadorensis"
"Oedipina_alfaroi",0.110142764739544,"Oedipina_alfaroi"
"Oedipina_quadra",0.10852083298556,"Oedipina_quadra"
"Bradytriton_silus",0.105060402243112,"Bradytriton_silus"
"Nototriton_barbouri",0.13466408815461,"Nototriton_barbouri"
"Nototriton_brodiei",0.128084737620634,"Nototriton_brodiei"
"Nototriton_stuarti",0.125844899818853,"Nototriton_stuarti"
"Nototriton_picucha",0.119005678448616,"Nototriton_picucha"
"Nototriton_limnospectator",0.133189705811189,"Nototriton_limnospectator"
"Nototriton_mime",0.132516305913644,"Nototriton_mime"
"Nototriton_lignicola",0.130705177857988,"Nototriton_lignicola"
"Nototriton_tomamorum",0.120654418917796,"Nototriton_tomamorum"
"Nototriton_major",0.122966272959894,"Nototriton_major"
"Nototriton_richardi",0.118974146453715,"Nototriton_richardi"
"Nototriton_tapanti",0.121052512448716,"Nototriton_tapanti"
"Nototriton_picadoi",0.122718155338484,"Nototriton_picadoi"
"Nototriton_matama",0.121241742335176,"Nototriton_matama"
"Nototriton_gamezi",0.126272470252819,"Nototriton_gamezi"
"Nototriton_abscondens",0.125024762569825,"Nototriton_abscondens"
"Nototriton_guanacaste",0.12257157122365,"Nototriton_guanacaste"
"Nototriton_saslaya",0.12018360682087,"Nototriton_saslaya"
"Dendrotriton_megarhinus",0.0926653502646993,"Dendrotriton_megarhinus"
"Dendrotriton_xolocalcae",0.0983638367769999,"Dendrotriton_xolocalcae"
"Dendrotriton_bromeliacius",0.0945609063215457,"Dendrotriton_bromeliacius"
"Dendrotriton_sanctibarbarus",0.0978369105409096,"Dendrotriton_sanctibarbarus"
"Dendrotriton_rabbi",0.0973718518062116,"Dendrotriton_rabbi"
"Dendrotriton_kekchiorum",0.103450169986618,"Dendrotriton_kekchiorum"
"Dendrotriton_cuchumatanus",0.0998902823916481,"Dendrotriton_cuchumatanus"
"Dendrotriton_chujorum",0.10668559900494,"Dendrotriton_chujorum"
"Nyctanolis_pernix",0.102663242744956,"Nyctanolis_pernix"
"Thorius_minydemus",0.125487727846072,"Thorius_minydemus"
"Thorius_spilogaster",0.132933210011575,"Thorius_spilogaster"
"Thorius_insperatus",0.131332924721837,"Thorius_insperatus"
"Thorius_pennatulus",0.133603379800675,"Thorius_pennatulus"
"Thorius_smithi",0.137236543578906,"Thorius_smithi"
"Thorius_infernalis",0.142555657658052,"Thorius_infernalis"
"Thorius_dubitus",0.133904328261083,"Thorius_dubitus"
"Thorius_adelos",0.133981523399138,"Thorius_adelos"
"Thorius_troglodytes",0.129789380630796,"Thorius_troglodytes"
"Thorius_narismagnus",0.124990451846208,"Thorius_narismagnus"
"Thorius_schmidti",0.125826135622375,"Thorius_schmidti"
"Thorius_magnipes",0.123979777468967,"Thorius_magnipes"
"Thorius_omiltemi",0.129523985739702,"Thorius_omiltemi"
"Thorius_grandis",0.129184294843549,"Thorius_grandis"
"Thorius_pulmonaris",0.137774062953621,"Thorius_pulmonaris"
"Thorius_boreas",0.12928070215436,"Thorius_boreas"
"Thorius_aureus",0.130790090911007,"Thorius_aureus"
"Thorius_minutissimus",0.129630503652024,"Thorius_minutissimus"
"Thorius_narisovalis",0.125201609006806,"Thorius_narisovalis"
"Thorius_papaloae",0.133347114818611,"Thorius_papaloae"
"Thorius_macdougalli",0.124343592997387,"Thorius_macdougalli"
"Thorius_arboreus",0.131879497960712,"Thorius_arboreus"
"Thorius_munificus",0.110038629485426,"Thorius_munificus"
"Thorius_lunaris",0.104619637186544,"Thorius_lunaris"
"Chiropterotriton_cracens",0.0744018945361119,"Chiropterotriton_cracens"
"Chiropterotriton_multidentatus",0.0826449770360875,"Chiropterotriton_multidentatus"
"Chiropterotriton_arboreus",0.0791703822508201,"Chiropterotriton_arboreus"
"Chiropterotriton_mosaueri",0.0817786741791018,"Chiropterotriton_mosaueri"
"Chiropterotriton_chiropterus",0.0768648180191669,"Chiropterotriton_chiropterus"
"Chiropterotriton_terrestris",0.0832896828568908,"Chiropterotriton_terrestris"
"Chiropterotriton_priscus",0.0847561447493023,"Chiropterotriton_priscus"
"Chiropterotriton_magnipes",0.083445523578697,"Chiropterotriton_magnipes"
"Chiropterotriton_chondrostega",0.0827585550639569,"Chiropterotriton_chondrostega"
"Chiropterotriton_orculus",0.0857620436708135,"Chiropterotriton_orculus"
"Chiropterotriton_dimidiatus",0.0876680091239693,"Chiropterotriton_dimidiatus"
"Chiropterotriton_lavae",0.0855944979261227,"Chiropterotriton_lavae"
"Cryptotriton_sierraminensis",0.0943470228759959,"Cryptotriton_sierraminensis"
"Cryptotriton_veraepacis",0.097942829303578,"Cryptotriton_veraepacis"
"Cryptotriton_monzoni",0.0976826272586999,"Cryptotriton_monzoni"
"Cryptotriton_nasalis",0.0917948017788323,"Cryptotriton_nasalis"
"Cryptotriton_wakei",0.0966447018574191,"Cryptotriton_wakei"
"Cryptotriton_alvarezdeltoroi",0.0922735537741386,"Cryptotriton_alvarezdeltoroi"
"Batrachoseps_stebbinsi",0.111472574918541,"Batrachoseps_stebbinsi"
"Batrachoseps_nigriventris",0.110758794111503,"Batrachoseps_nigriventris"
"Batrachoseps_bramei",0.113620423961628,"Batrachoseps_bramei"
"Batrachoseps_gregarius",0.109092496214218,"Batrachoseps_gregarius"
"Batrachoseps_simatus",0.110542826846685,"Batrachoseps_simatus"
"Batrachoseps_kawia",0.103131803174976,"Batrachoseps_kawia"
"Batrachoseps_relictus",0.108072583756224,"Batrachoseps_relictus"
"Batrachoseps_regius",0.102783044565395,"Batrachoseps_regius"
"Batrachoseps_diabolicus",0.0948664566367148,"Batrachoseps_diabolicus"
"Batrachoseps_robustus",0.114226508380812,"Batrachoseps_robustus"
"Batrachoseps_major",0.114880204018567,"Batrachoseps_major"
"Batrachoseps_pacificus",0.110681137763723,"Batrachoseps_pacificus"
"Batrachoseps_incognitus",0.110079000764939,"Batrachoseps_incognitus"
"Batrachoseps_minor",0.112524117672886,"Batrachoseps_minor"
"Batrachoseps_gavilanensis",0.109989433747041,"Batrachoseps_gavilanensis"
"Batrachoseps_luciae",0.103375106520325,"Batrachoseps_luciae"
"Batrachoseps_aridus",0.10885812113007,"Batrachoseps_aridus"
"Batrachoseps_gabrieli",0.10272176014324,"Batrachoseps_gabrieli"
"Batrachoseps_attenuatus",0.0924255291693991,"Batrachoseps_attenuatus"
"Batrachoseps_altasierrae",0.0867341840136326,"Batrachoseps_altasierrae"
"Batrachoseps_campi",0.0838879283421802,"Batrachoseps_campi"
"Batrachoseps_wrighti",0.0883192303677386,"Batrachoseps_wrighti"
"Eurycea_neotenes",0.187622044915692,"Eurycea_neotenes"
"Eurycea_pterophila",0.184492388043906,"Eurycea_pterophila"
"Eurycea_sosorum",0.187957263369882,"Eurycea_sosorum"
"Eurycea_nana",0.19454749593005,"Eurycea_nana"
"Eurycea_tridentifera",0.200535741151581,"Eurycea_tridentifera"
"Eurycea_latitans",0.194555776380441,"Eurycea_latitans"
"Eurycea_troglodytes",0.179625654441938,"Eurycea_troglodytes"
"Eurycea_rathbuni",0.170451964899445,"Eurycea_rathbuni"
"Eurycea_waterlooensis",0.172000122371338,"Eurycea_waterlooensis"
"Eurycea_robusta",0.168947927045978,"Eurycea_robusta"
"Eurycea_chisholmensis",0.14345505781487,"Eurycea_chisholmensis"
"Eurycea_tonkawae",0.143905043460931,"Eurycea_tonkawae"
"Eurycea_naufragia",0.152116092383989,"Eurycea_naufragia"
"Eurycea_quadridigitata",0.133597945298501,"Eurycea_quadridigitata"
"Eurycea_chamberlaini",0.12684347815546,"Eurycea_chamberlaini"
"Eurycea_junaluska",0.114010666983234,"Eurycea_junaluska"
"Eurycea_aquatica",0.114953367814813,"Eurycea_aquatica"
"Haideotriton_wallacei",0.113734753069138,"Haideotriton_wallacei"
"Eurycea_wilderae",0.116233974220351,"Eurycea_wilderae"
"Eurycea_cirrigera",0.109817978033594,"Eurycea_cirrigera"
"Eurycea_bislineata",0.117849770197904,"Eurycea_bislineata"
"Eurycea_guttolineata",0.109171121403357,"Eurycea_guttolineata"
"Eurycea_longicauda",0.111057310728319,"Eurycea_longicauda"
"Eurycea_lucifuga",0.123151844637266,"Eurycea_lucifuga"
"Eurycea_spelaea",0.099443676208752,"Eurycea_spelaea"
"Eurycea_tynerensis",0.102685372826642,"Eurycea_tynerensis"
"Eurycea_multiplicata",0.0975875126588009,"Eurycea_multiplicata"
"Urspelerpes_brucei",0.0939486310683872,"Urspelerpes_brucei"
"Gyrinophilus_palleucus",0.0894236657431301,"Gyrinophilus_palleucus"
"Gyrinophilus_gulolineatus",0.0900266945616508,"Gyrinophilus_gulolineatus"
"Gyrinophilus_subterraneus",0.0870747888982543,"Gyrinophilus_subterraneus"
"Gyrinophilus_porphyriticus",0.0890124298099878,"Gyrinophilus_porphyriticus"
"Pseudotriton_ruber",0.0821306519504806,"Pseudotriton_ruber"
"Pseudotriton_montanus",0.0856267831137362,"Pseudotriton_montanus"
"Stereochilus_marginatus",0.083820070084171,"Stereochilus_marginatus"
"Hemidactylium_scutatum",0.0560289575064622,"Hemidactylium_scutatum"
"Plethodon_variolatus",0.12576186349707,"Plethodon_variolatus"
"Plethodon_chlorobryonis",0.12377163565308,"Plethodon_chlorobryonis"
"Plethodon_teyahalee",0.127097421584146,"Plethodon_teyahalee"
"Plethodon_cylindraceus",0.131833621238122,"Plethodon_cylindraceus"
"Plethodon_glutinosus",0.113142282589372,"Plethodon_glutinosus"
"Plethodon_aureolus",0.121643989273441,"Plethodon_aureolus"
"Plethodon_cheoah",0.120427858557134,"Plethodon_cheoah"
"Plethodon_chattahoochee",0.125589825951788,"Plethodon_chattahoochee"
"Plethodon_amplus",0.126601844737642,"Plethodon_amplus"
"Plethodon_meridianus",0.118629121294727,"Plethodon_meridianus"
"Plethodon_montanus",0.118909354949831,"Plethodon_montanus"
"Plethodon_metcalfi",0.119713949288421,"Plethodon_metcalfi"
"Plethodon_shermani",0.109988987713412,"Plethodon_shermani"
"Plethodon_ocmulgee",0.117498933875534,"Plethodon_ocmulgee"
"Plethodon_savannah",0.112833677678789,"Plethodon_savannah"
"Plethodon_grobmani",0.118908428089917,"Plethodon_grobmani"
"Plethodon_kisatchie",0.118708144759616,"Plethodon_kisatchie"
"Plethodon_mississippi",0.120481692875394,"Plethodon_mississippi"
"Plethodon_albagula",0.118274429914704,"Plethodon_albagula"
"Plethodon_sequoyah",0.112446814574773,"Plethodon_sequoyah"
"Plethodon_kiamichi",0.115766115672561,"Plethodon_kiamichi"
"Plethodon_jordani",0.0927684033859692,"Plethodon_jordani"
"Plethodon_fourchensis",0.0798320432530786,"Plethodon_fourchensis"
"Plethodon_ouachitae",0.082379463185446,"Plethodon_ouachitae"
"Plethodon_caddoensis",0.0828360889282071,"Plethodon_caddoensis"
"Plethodon_kentucki",0.081694357746565,"Plethodon_kentucki"
"Plethodon_petraeus",0.071743273517915,"Plethodon_petraeus"
"Plethodon_yonahlossee",0.0706243871167306,"Plethodon_yonahlossee"
"Plethodon_ventralis",0.0581939091781855,"Plethodon_ventralis"
"Plethodon_dorsalis",0.0602397793757658,"Plethodon_dorsalis"
"Plethodon_angusticlavius",0.0615334228124555,"Plethodon_angusticlavius"
"Plethodon_welleri",0.0608567565706956,"Plethodon_welleri"
"Plethodon_punctatus",0.0634662446542101,"Plethodon_punctatus"
"Plethodon_wehrlei",0.061644094474675,"Plethodon_wehrlei"
"Plethodon_websteri",0.0620560475611029,"Plethodon_websteri"
"Plethodon_richmondi",0.0630493665325047,"Plethodon_richmondi"
"Plethodon_electromorphus",0.0690868816800582,"Plethodon_electromorphus"
"Plethodon_hubrichti",0.0687415144493072,"Plethodon_hubrichti"
"Plethodon_nettingi",0.0665073822788649,"Plethodon_nettingi"
"Plethodon_cinereus",0.0644025229865045,"Plethodon_cinereus"
"Plethodon_shenandoah",0.0628703434054324,"Plethodon_shenandoah"
"Plethodon_hoffmani",0.0633197810714009,"Plethodon_hoffmani"
"Plethodon_virginia",0.0624940654756044,"Plethodon_virginia"
"Plethodon_sherando",0.0585554282341494,"Plethodon_sherando"
"Plethodon_serratus",0.0615039078137737,"Plethodon_serratus"
"Plethodon_elongatus",0.0491615982618907,"Plethodon_elongatus"
"Plethodon_stormi",0.0487317136393273,"Plethodon_stormi"
"Plethodon_ainsworthi",0.0495383576981426,"Plethodon_ainsworthi"
"Plethodon_asupak",0.0482521764489032,"Plethodon_asupak"
"Plethodon_vehiculum",0.0476780765218973,"Plethodon_vehiculum"
"Plethodon_dunni",0.0514263416357005,"Plethodon_dunni"
"Plethodon_vandykei",0.0451660133875372,"Plethodon_vandykei"
"Plethodon_idahoensis",0.0463303067638525,"Plethodon_idahoensis"
"Plethodon_larselli",0.045506094964352,"Plethodon_larselli"
"Plethodon_neomexicanus",0.0475928238304208,"Plethodon_neomexicanus"
"Desmognathus_organi",0.0611347122079419,"Desmognathus_organi"
"Desmognathus_brimleyorum",0.0629860148910683,"Desmognathus_brimleyorum"
"Desmognathus_apalachicolae",0.065143591731642,"Desmognathus_apalachicolae"
"Desmognathus_conanti",0.0612956804948043,"Desmognathus_conanti"
"Desmognathus_auriculatus",0.0598396205301193,"Desmognathus_auriculatus"
"Desmognathus_santeetlah",0.0573606619870266,"Desmognathus_santeetlah"
"Desmognathus_carolinensis",0.056325715288554,"Desmognathus_carolinensis"
"Desmognathus_monticola",0.059184967677814,"Desmognathus_monticola"
"Desmognathus_ocoee",0.0540142328509356,"Desmognathus_ocoee"
"Desmognathus_ochrophaeus",0.0553224490742343,"Desmognathus_ochrophaeus"
"Desmognathus_orestes",0.058359485902849,"Desmognathus_orestes"
"Desmognathus_planiceps",0.0604177342188335,"Desmognathus_planiceps"
"Desmognathus_fuscus",0.0603761129374053,"Desmognathus_fuscus"
"Desmognathus_welteri",0.0613918539650684,"Desmognathus_welteri"
"Desmognathus_imitator",0.0549822076144077,"Desmognathus_imitator"
"Desmognathus_aeneus",0.0528956619709383,"Desmognathus_aeneus"
